file_path,file_name,file_suffix,scene_index,scene_name,size_z,z_step_um,z_start_um,z_end_um,z_range_method,error
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_1_Multichannel Z-Stack_20251213_322_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",24,,337.45215467252643,340.9021546725264,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_1_Multichannel Z-Stack_20251213_322_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_2_Multichannel Z-Stack_20251213_323_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,340.0566959653299,344.1066959653299,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_2_Multichannel Z-Stack_20251213_323_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_3_Multichannel Z-Stack_20251213_324_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",24,,342.1521485686382,345.6021485686382,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_3_Multichannel Z-Stack_20251213_324_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_4_Multichannel Z-Stack_20251213_325_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,343.706042849295,347.006042849295,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_4_Multichannel Z-Stack_20251213_325_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_5_Multichannel Z-Stack_20251213_326_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",24,,345.0514954526033,348.5014954526033,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_5_Multichannel Z-Stack_20251213_326_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_6_Multichannel Z-Stack_20251213_327_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",32,,345.65214246475006,350.30214246475003,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_6_Multichannel Z-Stack_20251213_327_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_7_Multichannel Z-Stack_20251213_328_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",38,,348.35343648904353,353.90343648904354,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_7_Multichannel Z-Stack_20251213_328_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_8_Multichannel Z-Stack_20251213_329_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,351.1073307697003,355.3073307697003,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_8_Multichannel Z-Stack_20251213_329_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_9_Multichannel Z-Stack_20251213_330_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,352.4527833730086,356.8027833730086,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_2_PSIHARMIN_24hod_9_Multichannel Z-Stack_20251213_330_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_10_Multichannel Z-Stack_20251213_342_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,238.98098272599648,243.30098272599645,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_10_Multichannel Z-Stack_20251213_342_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_1_Multichannel Z-Stack_20251213_333_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",21,,358.80797167795885,361.80797167795885,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_1_Multichannel Z-Stack_20251213_333_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_2_Multichannel Z-Stack_20251213_334_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",21,,359.90667154977723,362.90667154977723,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_2_Multichannel Z-Stack_20251213_334_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_3_Multichannel Z-Stack_20251213_335_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",24,,360.9521241530856,364.40212415308554,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_3_Multichannel Z-Stack_20251213_335_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_4_Multichannel Z-Stack_20251213_336_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,362.50601843374227,365.8060184337423,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_4_Multichannel Z-Stack_20251213_336_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_5_Multichannel Z-Stack_20251213_337_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",22,,364.853418177379,368.003418177379,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_5_Multichannel Z-Stack_20251213_337_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_6_Multichannel_20251213_338_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",1,,365.98913507904535,365.98913507904535,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_6_Multichannel_20251213_338_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_7_Multichannel Z-Stack_20251213_339_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,366.4560123298541,370.5060123298541,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_7_Multichannel Z-Stack_20251213_339_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_8_Multichannel Z-Stack_20251213_340_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",2,,233.90098882988465,238.60098882988464,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_8_Multichannel Z-Stack_20251213_340_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_9_Multichannel Z-Stack_20251213_341_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",27,,237.64553012268817,241.80553012268814,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSY_24hod_9_Multichannel Z-Stack_20251213_341_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_10_Multichannel Z-Stack_20251213_352_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,257.9261527192822,262.4061527192822,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_10_Multichannel Z-Stack_20251213_352_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_1_Multichannel Z-Stack_20251213_343_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",20,,241.2681242751633,244.30812427516327,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_1_Multichannel Z-Stack_20251213_343_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_2_Multichannel Z-Stack_20251213_344_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",27,,242.34552401879998,246.50552401879997,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_2_Multichannel Z-Stack_20251213_344_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_3_Multichannel Z-Stack_20251213_345_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",22,,244.64097662210827,248.00097662210828,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_3_Multichannel Z-Stack_20251213_345_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_4_Multichannel Z-Stack_20251213_346_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,244.9248709027651,249.40487090276505,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_4_Multichannel Z-Stack_20251213_346_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_5_Multichannel Z-Stack_20251213_347_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,246.58032350607337,250.90032350607336,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_5_Multichannel Z-Stack_20251213_347_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_6_Multichannel Z-Stack_20251213_348_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",32,,248.74811206738693,253.70811206738696,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_6_Multichannel Z-Stack_20251213_348_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_7_Multichannel Z-Stack_20251213_349_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",27,,251.83707013367516,255.99707013367515,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_7_Multichannel Z-Stack_20251213_349_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_8_Multichannel Z-Stack_20251213_350_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",22,,254.04096441433194,257.40096441433195,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_8_Multichannel Z-Stack_20251213_350_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_9_Multichannel Z-Stack_20251213_351_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,254.30355856680708,259.9035585668071,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_3_PSYHARMIN_24hod_9_Multichannel Z-Stack_20251213_351_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_10_Multichannel Z-Stack_20251213_362_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,279.6254751876945,284.10547518769454,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_10_Multichannel Z-Stack_20251213_362_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_1_Multichannel Z-Stack_20251213_353_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,261.38225233473725,265.70225233473724,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_1_Multichannel Z-Stack_20251213_353_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_2_Multichannel Z-Stack_20251213_354_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",35,,260.96419947506564,266.40419947506564,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_2_Multichannel Z-Stack_20251213_354_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_3_Multichannel Z-Stack_20251213_355_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",21,,265.4015992187023,268.6015992187023,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_3_Multichannel Z-Stack_20251213_355_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_4_Multichannel Z-Stack_20251213_356_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",20,,267.66744063968747,270.7074406396875,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_4_Multichannel Z-Stack_20251213_356_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_5_Multichannel Z-Stack_20251213_357_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",41,,266.90159311481415,273.3015931148141,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_5_Multichannel Z-Stack_20251213_357_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_6_Multichannel Z-Stack_20251213_358_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",20,,272.3674345357993,275.4074345357993,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_6_Multichannel Z-Stack_20251213_358_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_7_Multichannel Z-Stack_20251213_359_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",22,,273.5428871391076,276.90288713910763,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_7_Multichannel Z-Stack_20251213_359_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_8_Multichannel Z-Stack_20251213_360_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",27,,275.9474284319111,280.1074284319111,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_8_Multichannel Z-Stack_20251213_360_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_9_Multichannel Z-Stack_20251213_361_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,277.2828810352194,281.6028810352194,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSI_24hod_9_Multichannel Z-Stack_20251213_361_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_10_Multichannel Z-Stack_20251213_373_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",27,,307.04673869254714,311.20673869254716,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_10_Multichannel Z-Stack_20251213_373_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_1_Multichannel Z-Stack_20251213_363_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",41,,280.2080693401697,286.60806934016966,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_1_Multichannel Z-Stack_20251213_363_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_1A_Multichannel Z-Stack_20251213_364_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",27,,284.6454690838063,288.8054690838064,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_1A_Multichannel Z-Stack_20251213_364_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_2_Multichannel Z-Stack_20251213_365_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,286.9880632362815,291.3080632362815,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_2_Multichannel Z-Stack_20251213_365_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_3_Multichannel Z-Stack_20251213_366_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",27,,289.3454629799182,293.50546297991826,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_3_Multichannel Z-Stack_20251213_366_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_4_Multichannel Z-Stack_20251213_367_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,291.52805713239326,296.00805713239333,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_4_Multichannel Z-Stack_20251213_367_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_5_Multichannel Z-Stack_20251213_368_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",34,,294.0241567478484,299.30415674784837,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_5_Multichannel Z-Stack_20251213_368_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_6_Multichannel Z-Stack_20251213_369_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,298.2802563633034,302.6002563633034,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_6_Multichannel Z-Stack_20251213_369_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_7_Multichannel Z-Stack_20251213_370_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,299.5028505157785,305.1028505157785,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_7_Multichannel Z-Stack_20251213_370_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_8_Multichannel Z-Stack_20251213_371_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",22,,303.14674479643526,306.5067447964353,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_8_Multichannel Z-Stack_20251213_371_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_9_Multichannel Z-Stack_20251213_372_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,304.5293389489104,309.00933894891045,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_4_NORPSIHARMIN_24hod_9_Multichannel Z-Stack_20251213_372_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_10_Multichannel Z-Stack_20251213_383_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",22,,327.34866141732283,330.70866141732284,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_10_Multichannel Z-Stack_20251213_383_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_1_Multichannel Z-Stack_20251213_374_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",35,,308.3608911676738,313.8008911676738,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_1_Multichannel Z-Stack_20251213_374_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_2_Multichannel Z-Stack_20251213_375_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",27,,311.746732588659,315.906732588659,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_2_Multichannel Z-Stack_20251213_375_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_3_Multichannel Z-Stack_20251213_376_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,313.0821851919673,317.4021851919673,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_3_Multichannel Z-Stack_20251213_376_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_4_Multichannel Z-Stack_20251213_377_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,315.4247793444424,319.90477934444243,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_4_Multichannel Z-Stack_20251213_377_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_5_Multichannel Z-Stack_20251213_378_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,317.92737349691754,322.40737349691756,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_5_Multichannel Z-Stack_20251213_378_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251213\_6_5_BAEO_24hod_6_Multichannel Z-Stack_20251213_379_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",34,,318.62282610022595,323.90282610022587,ome_plane_position_z,
